row_index,row_id,phase,dataset,dataset_name,dataset_config,text_column,train_split,val_split,val_skip_tokens,model,layers,d_model,heads,ffn_dim,seq_len,batch_size,grad_accum,global_tokens_per_step,train_tokens,val_tokens,steps,eval_interval,eval_batches,seed,method,activation,optimizer,lr,min_lr,weight_decay,extra_args,arm_id,arm_label,block_index,block_position,exact_train_tokens,design_version,run_kind,source_row_index,randomization_seed
83,E9_100m_fineweb_m0_99942400_seed8913_a7_rlb_matrixpolicy_no_role_depth_muon_branch_suppressed,E9_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,8913,rlb_matrixpolicy_no_role_depth_muon_branch_suppressed,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-adam-role-strength 0.0 --rational-matrix-policy-adam-role-strength-final 0.0 --rational-matrix-policy-input-depth-gain 0.0 --rational-matrix-policy-output-depth-gain 0.0 --no-rational-matrix-policy-apply-muon-update,A7,MatrixPolicy without role/depth factors and with Muon branch suppressed,8,3,99942400,E9-frozen-2026-07-11,scientific,6,20260710
84,E9_100m_fineweb_m0_99942400_seed8913_a9_rlb_matrixpolicy_no_role_depth_muon_block,E9_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,8913,rlb_matrixpolicy_no_role_depth_muon_block,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-adam-role-strength 0.0 --rational-matrix-policy-adam-role-strength-final 0.0 --rational-matrix-policy-input-depth-gain 0.0 --rational-matrix-policy-output-depth-gain 0.0 --rational-matrix-policy-muon-strength 0.0 --rational-matrix-policy-muon-lr-scale 0.0 --rational-matrix-policy-final-muon 0.0 --rational-matrix-policy-min-muon 0.0 --rational-matrix-policy-max-muon 0.0,A9,MatrixPolicy without role/depth-Muon action block,8,4,99942400,E9-frozen-2026-07-11,scientific,6,20260710
85,E9_100m_fineweb_m0_99942400_seed8913_a0_silu_adamw,E9_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,8913,silu_adamw,silu,adamw,0.0003,0.00003,0.10,,A0,SiLU + AdamW,8,5,99942400,E9-frozen-2026-07-11,scientific,6,20260710
86,E9_100m_fineweb_m0_99942400_seed8913_a5_rlb_matrixpolicy_no_role_depth,E9_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,8913,rlb_matrixpolicy_no_role_depth,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-adam-role-strength 0.0 --rational-matrix-policy-adam-role-strength-final 0.0 --rational-matrix-policy-input-depth-gain 0.0 --rational-matrix-policy-output-depth-gain 0.0,A5,MatrixPolicy without role/depth factors,8,6,99942400,E9-frozen-2026-07-11,scientific,6,20260710
87,E9_100m_fineweb_m0_99942400_seed8913_a1_rlb_adamw,E9_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,8913,rlb_adamw,rlb_fused_global_rational,adamw,0.0003,0.00003,0.10,,A1,RLB + AdamW,8,7,99942400,E9-frozen-2026-07-11,scientific,6,20260710
88,E9_100m_fineweb_m0_99942400_seed8913_a3_rlb_matrixpolicy_full,E9_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,8913,rlb_matrixpolicy_full,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35,A3,RLB + MatrixPolicy,8,8,99942400,E9-frozen-2026-07-11,scientific,6,20260710
89,E9_100m_fineweb_m0_99942400_seed8913_a4_rlb_matrixpolicy_no_group_gate,E9_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,8913,rlb_matrixpolicy_no_group_gate,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-group-gain-strength 0.0 --rational-matrix-policy-group-pressure-strength 0.0 --rational-matrix-policy-group-activity-damping 0.0,A4,MatrixPolicy without group-stat gradient gating,8,9,99942400,E9-frozen-2026-07-11,scientific,6,20260710
90,E9_100m_dolma_sample_m0_99942400_seed2479_a3_rlb_matrixpolicy_full,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2479,rlb_matrixpolicy_full,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35,A3,RLB + MatrixPolicy,9,0,99942400,E9-frozen-2026-07-11,scientific,9,20260710
91,E9_100m_dolma_sample_m0_99942400_seed2479_a4_rlb_matrixpolicy_no_group_gate,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2479,rlb_matrixpolicy_no_group_gate,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-group-gain-strength 0.0 --rational-matrix-policy-group-pressure-strength 0.0 --rational-matrix-policy-group-activity-damping 0.0,A4,MatrixPolicy without group-stat gradient gating,9,1,99942400,E9-frozen-2026-07-11,scientific,9,20260710
92,E9_100m_dolma_sample_m0_99942400_seed2479_a8_rlb_matrixpolicy_no_pair_rescale,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2479,rlb_matrixpolicy_no_pair_rescale,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rlb-gauge-strength 0.0,A8,MatrixPolicy without reciprocal pair rescaling,9,2,99942400,E9-frozen-2026-07-11,scientific,9,20260710
93,E9_100m_dolma_sample_m0_99942400_seed2479_a2_rlb_matrixpolicy_static_shell,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2479,rlb_matrixpolicy_static_shell,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-group-gain-strength 0.0 --rational-matrix-policy-group-pressure-strength 0.0 --rational-matrix-policy-group-activity-damping 0.0 --rational-matrix-policy-adam-role-strength 0.0 --rational-matrix-policy-adam-role-strength-final 0.0 --rational-matrix-policy-input-depth-gain 0.0 --rational-matrix-policy-output-depth-gain 0.0 --rational-matrix-policy-muon-strength 0.0 --rational-matrix-policy-muon-lr-scale 0.0 --rational-matrix-policy-final-muon 0.0 --rational-matrix-policy-min-muon 0.0 --rational-matrix-policy-max-muon 0.0 --rlb-gauge-strength 0.0,A2,RLB + static MatrixPolicy optimizer-recipe shell,9,3,99942400,E9-frozen-2026-07-11,scientific,9,20260710
94,E9_100m_dolma_sample_m0_99942400_seed2479_a6_rlb_matrixpolicy_muon_branch_suppressed,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2479,rlb_matrixpolicy_muon_branch_suppressed,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --no-rational-matrix-policy-apply-muon-update,A6,MatrixPolicy with transient Muon branch suppressed at fixed schedule,9,4,99942400,E9-frozen-2026-07-11,scientific,9,20260710
95,E9_100m_dolma_sample_m0_99942400_seed2479_a7_rlb_matrixpolicy_no_role_depth_muon_branch_suppressed,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2479,rlb_matrixpolicy_no_role_depth_muon_branch_suppressed,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-adam-role-strength 0.0 --rational-matrix-policy-adam-role-strength-final 0.0 --rational-matrix-policy-input-depth-gain 0.0 --rational-matrix-policy-output-depth-gain 0.0 --no-rational-matrix-policy-apply-muon-update,A7,MatrixPolicy without role/depth factors and with Muon branch suppressed,9,5,99942400,E9-frozen-2026-07-11,scientific,9,20260710
96,E9_100m_dolma_sample_m0_99942400_seed2479_a9_rlb_matrixpolicy_no_role_depth_muon_block,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2479,rlb_matrixpolicy_no_role_depth_muon_block,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-adam-role-strength 0.0 --rational-matrix-policy-adam-role-strength-final 0.0 --rational-matrix-policy-input-depth-gain 0.0 --rational-matrix-policy-output-depth-gain 0.0 --rational-matrix-policy-muon-strength 0.0 --rational-matrix-policy-muon-lr-scale 0.0 --rational-matrix-policy-final-muon 0.0 --rational-matrix-policy-min-muon 0.0 --rational-matrix-policy-max-muon 0.0,A9,MatrixPolicy without role/depth-Muon action block,9,6,99942400,E9-frozen-2026-07-11,scientific,9,20260710
97,E9_100m_dolma_sample_m0_99942400_seed2479_a0_silu_adamw,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2479,silu_adamw,silu,adamw,0.0003,0.00003,0.10,,A0,SiLU + AdamW,9,7,99942400,E9-frozen-2026-07-11,scientific,9,20260710
98,E9_100m_dolma_sample_m0_99942400_seed2479_a5_rlb_matrixpolicy_no_role_depth,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2479,rlb_matrixpolicy_no_role_depth,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-adam-role-strength 0.0 --rational-matrix-policy-adam-role-strength-final 0.0 --rational-matrix-policy-input-depth-gain 0.0 --rational-matrix-policy-output-depth-gain 0.0,A5,MatrixPolicy without role/depth factors,9,8,99942400,E9-frozen-2026-07-11,scientific,9,20260710
99,E9_100m_dolma_sample_m0_99942400_seed2479_a1_rlb_adamw,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2479,rlb_adamw,rlb_fused_global_rational,adamw,0.0003,0.00003,0.10,,A1,RLB + AdamW,9,9,99942400,E9-frozen-2026-07-11,scientific,9,20260710
100,E9_100m_dolma_sample_m0_99942400_seed5052_a1_rlb_adamw,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,5052,rlb_adamw,rlb_fused_global_rational,adamw,0.0003,0.00003,0.10,,A1,RLB + AdamW,10,0,99942400,E9-frozen-2026-07-11,scientific,9,20260710
101,E9_100m_dolma_sample_m0_99942400_seed5052_a3_rlb_matrixpolicy_full,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,5052,rlb_matrixpolicy_full,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35,A3,RLB + MatrixPolicy,10,1,99942400,E9-frozen-2026-07-11,scientific,9,20260710
102,E9_100m_dolma_sample_m0_99942400_seed5052_a4_rlb_matrixpolicy_no_group_gate,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,5052,rlb_matrixpolicy_no_group_gate,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-group-gain-strength 0.0 --rational-matrix-policy-group-pressure-strength 0.0 --rational-matrix-policy-group-activity-damping 0.0,A4,MatrixPolicy without group-stat gradient gating,10,2,99942400,E9-frozen-2026-07-11,scientific,9,20260710
103,E9_100m_dolma_sample_m0_99942400_seed5052_a8_rlb_matrixpolicy_no_pair_rescale,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,5052,rlb_matrixpolicy_no_pair_rescale,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rlb-gauge-strength 0.0,A8,MatrixPolicy without reciprocal pair rescaling,10,3,99942400,E9-frozen-2026-07-11,scientific,9,20260710
104,E9_100m_dolma_sample_m0_99942400_seed5052_a2_rlb_matrixpolicy_static_shell,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,5052,rlb_matrixpolicy_static_shell,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-group-gain-strength 0.0 --rational-matrix-policy-group-pressure-strength 0.0 --rational-matrix-policy-group-activity-damping 0.0 --rational-matrix-policy-adam-role-strength 0.0 --rational-matrix-policy-adam-role-strength-final 0.0 --rational-matrix-policy-input-depth-gain 0.0 --rational-matrix-policy-output-depth-gain 0.0 --rational-matrix-policy-muon-strength 0.0 --rational-matrix-policy-muon-lr-scale 0.0 --rational-matrix-policy-final-muon 0.0 --rational-matrix-policy-min-muon 0.0 --rational-matrix-policy-max-muon 0.0 --rlb-gauge-strength 0.0,A2,RLB + static MatrixPolicy optimizer-recipe shell,10,4,99942400,E9-frozen-2026-07-11,scientific,9,20260710
105,E9_100m_dolma_sample_m0_99942400_seed5052_a6_rlb_matrixpolicy_muon_branch_suppressed,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,5052,rlb_matrixpolicy_muon_branch_suppressed,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --no-rational-matrix-policy-apply-muon-update,A6,MatrixPolicy with transient Muon branch suppressed at fixed schedule,10,5,99942400,E9-frozen-2026-07-11,scientific,9,20260710
106,E9_100m_dolma_sample_m0_99942400_seed5052_a7_rlb_matrixpolicy_no_role_depth_muon_branch_suppressed,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,5052,rlb_matrixpolicy_no_role_depth_muon_branch_suppressed,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-adam-role-strength 0.0 --rational-matrix-policy-adam-role-strength-final 0.0 --rational-matrix-policy-input-depth-gain 0.0 --rational-matrix-policy-output-depth-gain 0.0 --no-rational-matrix-policy-apply-muon-update,A7,MatrixPolicy without role/depth factors and with Muon branch suppressed,10,6,99942400,E9-frozen-2026-07-11,scientific,9,20260710
107,E9_100m_dolma_sample_m0_99942400_seed5052_a9_rlb_matrixpolicy_no_role_depth_muon_block,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,5052,rlb_matrixpolicy_no_role_depth_muon_block,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-adam-role-strength 0.0 --rational-matrix-policy-adam-role-strength-final 0.0 --rational-matrix-policy-input-depth-gain 0.0 --rational-matrix-policy-output-depth-gain 0.0 --rational-matrix-policy-muon-strength 0.0 --rational-matrix-policy-muon-lr-scale 0.0 --rational-matrix-policy-final-muon 0.0 --rational-matrix-policy-min-muon 0.0 --rational-matrix-policy-max-muon 0.0,A9,MatrixPolicy without role/depth-Muon action block,10,7,99942400,E9-frozen-2026-07-11,scientific,9,20260710
108,E9_100m_dolma_sample_m0_99942400_seed5052_a0_silu_adamw,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,5052,silu_adamw,silu,adamw,0.0003,0.00003,0.10,,A0,SiLU + AdamW,10,8,99942400,E9-frozen-2026-07-11,scientific,9,20260710
109,E9_100m_dolma_sample_m0_99942400_seed5052_a5_rlb_matrixpolicy_no_role_depth,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,5052,rlb_matrixpolicy_no_role_depth,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-adam-role-strength 0.0 --rational-matrix-policy-adam-role-strength-final 0.0 --rational-matrix-policy-input-depth-gain 0.0 --rational-matrix-policy-output-depth-gain 0.0,A5,MatrixPolicy without role/depth factors,10,9,99942400,E9-frozen-2026-07-11,scientific,9,20260710
110,E9_100m_dolma_sample_m0_99942400_seed8913_a8_rlb_matrixpolicy_no_pair_rescale,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,8913,rlb_matrixpolicy_no_pair_rescale,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rlb-gauge-strength 0.0,A8,MatrixPolicy without reciprocal pair rescaling,11,0,99942400,E9-frozen-2026-07-11,scientific,9,20260710
111,E9_100m_dolma_sample_m0_99942400_seed8913_a2_rlb_matrixpolicy_static_shell,E9_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,8913,rlb_matrixpolicy_static_shell,rlb_fused_global_rational,rational_matrix_policy_onpolicy,0.0003,0.00003,0.10,--rational-matrix-policy-backbone-optimizer adamw --rational-matrix-policy-adam-lr-scale 3.0 --rational-matrix-policy-group-gain-strength 0.20 --rational-matrix-policy-group-pressure-strength 0.10 --rational-matrix-policy-group-activity-damping 0.20 --rational-matrix-policy-group-start 0.02 --rational-matrix-policy-group-end 0.30 --rational-matrix-policy-group-min-scale 0.75 --rational-matrix-policy-group-max-scale 1.35 --rational-matrix-policy-group-gain-strength 0.0 --rational-matrix-policy-group-pressure-strength 0.0 --rational-matrix-policy-group-activity-damping 0.0 --rational-matrix-policy-adam-role-strength 0.0 --rational-matrix-policy-adam-role-strength-final 0.0 --rational-matrix-policy-input-depth-gain 0.0 --rational-matrix-policy-output-depth-gain 0.0 --rational-matrix-policy-muon-strength 0.0 --rational-matrix-policy-muon-lr-scale 0.0 --rational-matrix-policy-final-muon 0.0 --rational-matrix-policy-min-muon 0.0 --rational-matrix-policy-max-muon 0.0 --rlb-gauge-strength 0.0,A2,RLB + static MatrixPolicy optimizer-recipe shell,11,1,99942400,E9-frozen-2026-07-11,scientific,9,20260710
